"SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","Condition","RewardedOrNot"
"21",44,"1","1","0","0",0,4.65,"test","0"
"21",45,"1","0","0","1",0.025,4.675,"test","1"
"21",46,"1","1","1","1",0.025,4.7,"test","1"
"21",47,"1","0","1","0",0,4.7,"test","0"
"21",48,"1","1","0","0",0,4.7,"test","0"
"21",49,"1","1","1","1",0.025,4.725,"test","1"
"21",50,"1","1","0","0",0,4.725,"test","0"
"21",51,"1","0","0","1",0.025,4.75,"test","1"
"21",52,"1","0","0","1",0.025,4.775,"test","1"
"21",53,"1","0","0","1",0.025,4.8,"test","1"
"21",54,"1","0","1","0",0,4.8,"test","0"
"21",55,"1","0","1","0",0,4.8,"test","0"
"21",56,"1","1","1","1",0.025,4.825,"test","1"
"21",57,"1","1","1","1",0.025,4.85,"test","1"
"21",58,"1","0","0","1",0.025,4.875,"test","1"
"21",59,"1","0","0","1",0.025,4.9,"test","1"
"21",60,"1","0","0","1",0.025,4.925,"test","1"
"21",61,"1","1","1","1",0.025,4.95,"test","1"
"21",62,"1","1","1","1",0.025,4.975,"test","1"
"21",63,"1","1","1","1",0.025,5,"test","1"
"21",64,"1","1","1","1",0.025,5.025,"test","1"
"21",65,"1","1","1","1",0.025,5.05,"test","1"
"21",66,"1","1","0","0",0,5.05,"test","0"
"21",67,"1","0","1","0",0,5.05,"test","0"
"21",68,"1","0","0","1",0.025,5.075,"test","1"
"21",69,"1","1","0","0",0,5.075,"test","0"
"21",70,"1","1","0","0",0,5.075,"test","0"
"21",71,"1","0","1","0",0,5.075,"test","0"
"21",72,"1","1","1","1",0.025,5.1,"test","1"
"21",73,"1","1","0","0",0,5.1,"test","0"
"21",74,"1","1","1","1",0.025,5.125,"test","1"
"21",75,"1","1","1","1",0.025,5.15,"test","1"
"21",76,"1","0","0","1",0.025,5.175,"test","1"
"21",77,"1","0","0","1",0.025,5.2,"test","1"
"21",78,"1","1","1","1",0.025,5.225,"test","1"
"21",79,"1","1","1","1",0.025,5.25,"test","1"
"21",80,"1","0","0","1",0.025,5.275,"test","1"
"21",81,"1","1","1","1",0.025,5.3,"test","1"
"21",82,"1","0","0","1",0.025,5.325,"test","1"
"21",83,"1","0","0","1",0.025,5.35,"test","1"
"21",84,"1","1","1","1",0.025,5.375,"test","1"
"21",85,"1","0","1","0",0,5.375,"test","0"
"21",86,"1","1","1","1",0.025,5.4,"test","1"
"21",87,"1","0","0","1",0.025,5.425,"test","1"
"21",88,"1","1","1","1",0.025,5.45,"test","1"
"21",89,"1","0","0","1",0.025,5.475,"test","1"
"21",90,"1","0","0","1",0.025,5.5,"test","1"
"21",91,"1","0","1","0",0,5.5,"test","0"
"21",92,"1","1","1","1",0.025,5.525,"test","1"
"21",93,"1","1","1","1",0.025,5.55,"test","1"
"21",94,"1","1","0","0",0,5.55,"test","0"
"21",95,"1","0","0","1",0.025,5.575,"test","1"
"21",96,"1","0","1","0",0,5.575,"test","0"
"21",97,"1","0","0","1",0.025,5.6,"test","1"
"21",98,"1","0","0","1",0.025,5.625,"test","1"
"21",99,"1","0","0","1",0.025,5.65,"test","1"
"21",100,"1","1","0","0",0,5.65,"test","0"
"21",101,"0","0","1","0",0,5.65,"test","0"
"21",102,"0","0","0","1",0.025,5.675,"test","1"
"21",103,"0","1","0","0",0,5.675,"test","0"
"21",104,"0","1","0","0",0,5.675,"test","0"
"21",105,"0","0","1","0",0,5.675,"test","0"
"21",106,"0","0","1","0",0,5.675,"test","0"
"21",107,"0","0","1","0",0,5.675,"test","0"
"21",108,"0","1","0","0",0,5.675,"test","0"
"21",109,"0","0","1","0",0,5.675,"test","0"
"21",110,"0","0","1","0",0,5.675,"test","0"
"21",111,"0","0","0","1",0.025,5.7,"test","1"
"21",112,"0","0","0","1",0.025,5.725,"test","1"
"21",113,"0","0","1","0",0,5.725,"test","0"
"21",114,"0","1","0","0",0,5.725,"test","0"
"21",115,"0","1","0","0",0,5.725,"test","0"
"21",116,"0","1","0","0",0,5.725,"test","0"
"21",117,"0","1","0","0",0,5.725,"test","0"
"21",118,"0","1","0","0",0,5.725,"test","0"
"21",119,"0","0","1","0",0,5.725,"test","0"
"21",120,"0","1","1","1",0.025,5.75,"test","1"
"21",121,"0","0","0","1",0.025,5.775,"test","1"
"21",122,"0","0","0","1",0.025,5.8,"test","1"
"21",123,"0","1","1","1",0.025,5.825,"test","1"
"21",124,"0","1","1","1",0.025,5.85,"test","1"
"21",125,"0","0","0","1",0.025,5.875,"test","1"
"21",126,"0","0","0","1",0.025,5.9,"test","1"
"21",127,"0","1","0","0",0,5.9,"test","0"
"21",128,"0","0","1","0",0,5.9,"test","0"
"21",129,"0","0","1","0",0,5.9,"test","0"
"21",130,"0","1","1","1",0.025,5.925,"test","1"
"21",131,"0","1","1","1",0.025,5.95,"test","1"
"21",132,"0","0","1","0",0,5.95,"test","0"
"21",133,"0","0","0","1",0.025,5.975,"test","1"
"21",134,"0","1","0","0",0,5.975,"test","0"
"21",135,"0","1","0","0",0,5.975,"test","0"
"21",136,"0","1","1","1",0.025,6,"test","1"
"21",137,"0","0","1","0",0,6,"test","0"
"21",138,"0","0","0","1",0.025,6.025,"test","1"
"21",139,"0","0","1","0",0,6.025,"test","0"
"21",140,"0","0","1","0",0,6.025,"test","0"
"21",141,"0","1","1","1",0.025,6.05,"test","1"
"21",142,"0","1","0","0",0,6.05,"test","0"
"21",143,"0","1","1","1",0.025,6.075,"test","1"
"21",144,"0","0","0","1",0.025,6.1,"test","1"
"21",145,"0","1","0","0",0,6.1,"test","0"
"21",146,"0","1","1","1",0.025,6.125,"test","1"
"21",147,"0","1","1","1",0.025,6.15,"test","1"
"21",148,"0","0","0","1",0.025,6.175,"test","1"
"21",149,"0","0","0","1",0.025,6.2,"test","1"
"21",150,"0","0","0","1",0.025,6.225,"test","1"
"21",151,"0","1","0","0",0,6.225,"test","0"
"21",152,"0","1","1","1",0.025,6.25,"test","1"
"21",153,"0","1","1","1",0.025,6.275,"test","1"
"21",154,"0","1","1","1",0.025,6.3,"test","1"
"21",155,"0","0","0","1",0.025,6.325,"test","1"
"21",156,"0","0","0","1",0.025,6.35,"test","1"
"21",157,"0","0","0","1",0.025,6.375,"test","1"
"21",158,"0","1","1","1",0.025,6.4,"test","1"
"21",159,"0","0","0","1",0.025,6.425,"test","1"
"21",160,"0","1","1","1",0.025,6.45,"test","1"
"21",161,"0","1","0","0",0,6.45,"test","0"
"21",162,"0","0","1","0",0,6.45,"test","0"
"21",163,"0","0","0","1",0.025,6.475,"test","1"
"21",164,"0","1","0","0",0,6.475,"test","0"
"21",165,"0","1","1","1",0.025,6.5,"test","1"
"21",166,"0","0","0","1",0.025,6.525,"test","1"
"21",167,"0","0","0","1",0.025,6.55,"test","1"
"21",168,"0","0","1","0",0,6.55,"test","0"
"21",169,"0","0","1","0",0,6.55,"test","0"
"21",170,"0","0","0","1",0.025,6.575,"test","1"
"21",171,"0","1","0","0",0,6.575,"test","0"
"21",172,"0","1","1","1",0.025,6.6,"test","1"
"21",173,"0","0","1","0",0,6.6,"test","0"
"21",174,"0","1","1","1",0.025,6.625,"test","1"
"21",175,"0","0","0","1",0.025,6.65,"test","1"
"21",176,"0","0","0","1",0.025,6.675,"test","1"
"21",177,"0","1","1","1",0.025,6.7,"test","1"
"21",178,"0","1","0","0",0,6.7,"test","0"
"21",179,"0","0","0","1",0.025,6.725,"test","1"
"21",180,"0","1","0","0",0,6.725,"test","0"
"21",181,"0","1","1","1",0.025,6.75,"test","1"
"21",182,"0","1","0","0",0,6.75,"test","0"
"21",183,"0","1","0","0",0,6.75,"test","0"
"21",184,"0","1","1","1",0.025,6.775,"test","1"
"21",185,"0","0","0","1",0.025,6.8,"test","1"
"21",186,"0","1","0","0",0,6.8,"test","0"
"21",187,"0","0","1","0",0,6.8,"test","0"
"21",188,"0","1","0","0",0,6.8,"test","0"
"21",189,"0","0","0","1",0.025,6.825,"test","1"
"21",190,"0","0","0","1",0.025,6.85,"test","1"
"21",191,"0","1","1","1",0.025,6.875,"test","1"
"21",192,"0","0","0","1",0.025,6.9,"test","1"
"21",193,"0","1","0","0",0,6.9,"test","0"
"21",194,"0","0","1","0",0,6.9,"test","0"
"21",195,"0","1","0","0",0,6.9,"test","0"
"21",196,"0","0","0","1",0.025,6.925,"test","1"
"21",197,"0","1","1","1",0.025,6.95,"test","1"
"21",198,"0","1","1","1",0.025,6.975,"test","1"
"21",199,"0","1","1","1",0.025,7,"test","1"
"21",200,"0","0","0","1",0.025,7.025,"test","1"
"22",1,"0","1","1","1",0.025,4.025,"test","1"
"22",2,"0","0","0","1",0.025,4.05,"test","1"
"22",3,"0","1","0","0",0,4.05,"test","0"
"22",4,"0","1","0","0",0,4.05,"test","0"
"22",5,"0","0","0","1",0.025,4.075,"test","1"
"22",6,"0","0","0","1",0.025,4.1,"test","1"
"22",7,"0","1","0","0",0,4.1,"test","0"
"22",8,"0","0","0","1",0.025,4.125,"test","1"
"22",9,"0","0","0","1",0.025,4.15,"test","1"
"22",10,"0","1","0","0",0,4.15,"test","0"
"22",11,"0","0","0","1",0.025,4.175,"test","1"
"22",12,"0","0","0","1",0.025,4.2,"test","1"
"22",13,"0","0","0","1",0.025,4.225,"test","1"
"22",14,"0","1","1","1",0.025,4.25,"test","1"
"22",15,"0","1","0","0",0,4.25,"test","0"
"22",16,"0","1","0","0",0,4.25,"test","0"
"22",17,"0","0","0","1",0.025,4.275,"test","1"
"22",18,"0","1","0","0",0,4.275,"test","0"
"22",19,"0","1","1","1",0.025,4.3,"test","1"
"22",20,"0","1","1","1",0.025,4.325,"test","1"
"22",21,"0","0","0","1",0.025,4.35,"test","1"
"22",22,"0","0","0","1",0.025,4.375,"test","1"
"22",23,"0","0","0","1",0.025,4.4,"test","1"
"22",24,"0","1","1","1",0.025,4.425,"test","1"
"22",25,"0","0","0","1",0.025,4.45,"test","1"
"22",26,"0","0","0","1",0.025,4.475,"test","1"
"22",27,"0","1","1","1",0.025,4.5,"test","1"
"22",28,"0","0","0","1",0.025,4.525,"test","1"
"22",29,"0","1","1","1",0.025,4.55,"test","1"
"22",30,"0","1","0","0",0,4.55,"test","0"
"22",31,"0","1","0","0",0,4.55,"test","0"
"22",32,"0","1","0","0",0,4.55,"test","0"
"22",33,"0","1","1","1",0.025,4.575,"test","1"
"22",34,"0","1","0","0",0,4.575,"test","0"
"22",35,"0","0","1","0",0,4.575,"test","0"
"22",36,"0","1","1","1",0.025,4.6,"test","1"
"22",37,"0","1","1","1",0.025,4.625,"test","1"
"22",38,"0","1","1","1",0.025,4.65,"test","1"
"22",39,"0","1","1","1",0.025,4.675,"test","1"
"22",40,"0","0","0","1",0.025,4.7,"test","1"
"22",41,"0","1","0","0",0,4.7,"test","0"
"22",42,"0","0","0","1",0.025,4.725,"test","1"
"22",43,"0","0","0","1",0.025,4.75,"test","1"
"22",44,"0","0","0","1",0.025,4.775,"test","1"
"22",45,"0","1","0","0",0,4.775,"test","0"
"22",46,"0","0","0","1",0.025,4.8,"test","1"
"22",47,"0","0","0","1",0.025,4.825,"test","1"
"22",48,"0","0","0","1",0.025,4.85,"test","1"
"22",49,"0","1","1","1",0.025,4.875,"test","1"
"22",50,"0","1","0","0",0,4.875,"test","0"
"22",51,"0","0","0","1",0.025,4.9,"test","1"
"22",52,"0","1","1","1",0.025,4.925,"test","1"
"22",53,"0","1","1","1",0.025,4.95,"test","1"
"22",54,"0","1","1","1",0.025,4.975,"test","1"
"22",55,"0","0","0","1",0.025,5,"test","1"
"22",56,"0","1","0","0",0,5,"test","0"
"22",57,"0","1","1","1",0.025,5.025,"test","1"
"22",58,"0","0","0","1",0.025,5.05,"test","1"
"22",59,"0","0","0","1",0.025,5.075,"test","1"
"22",60,"0","1","0","0",0,5.075,"test","0"
"22",61,"0","0","0","1",0.025,5.1,"test","1"
"22",62,"0","1","0","0",0,5.1,"test","0"
"22",63,"0","1","1","1",0.025,5.125,"test","1"
"22",64,"0","0","0","1",0.025,5.15,"test","1"
"22",65,"0","1","0","0",0,5.15,"test","0"
"22",66,"0","1","1","1",0.025,5.175,"test","1"
"22",67,"0","1","0","0",0,5.175,"test","0"
"22",68,"0","1","0","0",0,5.175,"test","0"
"22",69,"0","0","0","1",0.025,5.2,"test","1"
"22",70,"0","0","0","1",0.025,5.225,"test","1"
"22",71,"0","1","1","1",0.025,5.25,"test","1"
"22",72,"0","0","1","0",0,5.25,"test","0"
"22",73,"0","0","0","1",0.025,5.275,"test","1"
"22",74,"0","1","1","1",0.025,5.3,"test","1"
"22",75,"0","0","0","1",0.025,5.325,"test","1"
"22",76,"0","0","0","1",0.025,5.35,"test","1"
"22",77,"0","0","0","1",0.025,5.375,"test","1"
"22",78,"0","0","0","1",0.025,5.4,"test","1"
"22",79,"0","0","0","1",0.025,5.425,"test","1"
"22",80,"0","0","0","1",0.025,5.45,"test","1"
"22",81,"0","1","0","0",0,5.45,"test","0"
"22",82,"0","0","0","1",0.025,5.475,"test","1"
"22",83,"0","1","1","1",0.025,5.5,"test","1"
"22",84,"0","1","1","1",0.025,5.525,"test","1"
"22",85,"0","0","0","1",0.025,5.55,"test","1"
"22",86,"0","0","0","1",0.025,5.575,"test","1"
"22",87,"0","1","1","1",0.025,5.6,"test","1"
"22",88,"0","1","1","1",0.025,5.625,"test","1"
"22",89,"0","1","0","0",0,5.625,"test","0"
"22",90,"0","0","0","1",0.025,5.65,"test","1"
"22",91,"0","0","0","1",0.025,5.675,"test","1"
"22",92,"0","0","0","1",0.025,5.7,"test","1"
"22",93,"0","1","1","1",0.025,5.725,"test","1"
"22",94,"0","1","0","0",0,5.725,"test","0"
"22",95,"0","0","1","0",0,5.725,"test","0"
"22",96,"0","0","0","1",0.025,5.75,"test","1"
"22",97,"0","1","0","0",0,5.75,"test","0"
"22",98,"0","0","0","1",0.025,5.775,"test","1"
"22",99,"0","0","1","0",0,5.775,"test","0"
"22",100,"0","0","0","1",0.025,5.8,"test","1"
"22",101,"1","0","1","0",0,5.8,"test","0"
"22",102,"1","0","1","0",0,5.8,"test","0"
"22",103,"1","0","1","0",0,5.8,"test","0"
"22",104,"1","1","0","0",0,5.8,"test","0"
"22",105,"1","0","1","0",0,5.8,"test","0"
"22",106,"1","0","0","1",0.025,5.825,"test","1"
"22",107,"1","0","1","0",0,5.825,"test","0"
"22",108,"1","1","0","0",0,5.825,"test","0"
"22",109,"1","1","0","0",0,5.825,"test","0"
"22",110,"1","1","1","1",0.025,5.85,"test","1"
"22",111,"1","0","1","0",0,5.85,"test","0"
"22",112,"1","0","1","0",0,5.85,"test","0"
"22",113,"1","1","0","0",0,5.85,"test","0"
"22",114,"1","1","1","1",0.025,5.875,"test","1"
"22",115,"1","0","1","0",0,5.875,"test","0"
"22",116,"1","1","0","0",0,5.875,"test","0"
"22",117,"1","1","1","1",0.025,5.9,"test","1"
"22",118,"1","0","1","0",0,5.9,"test","0"
"22",119,"1","1","1","1",0.025,5.925,"test","1"
"22",120,"1","0","1","0",0,5.925,"test","0"
"22",121,"1","1","1","1",0.025,5.95,"test","1"
"22",122,"1","1","0","0",0,5.95,"test","0"
"22",123,"1","1","1","1",0.025,5.975,"test","1"
"22",124,"1","1","1","1",0.025,6,"test","1"
"22",125,"1","0","1","0",0,6,"test","0"
"22",126,"1","1","1","1",0.025,6.025,"test","1"
"22",127,"1","1","0","0",0,6.025,"test","0"
"22",128,"1","0","1","0",0,6.025,"test","0"
"22",129,"1","1","0","0",0,6.025,"test","0"
"22",130,"1","1","1","1",0.025,6.05,"test","1"
"22",131,"1","0","1","0",0,6.05,"test","0"
"22",132,"1","1","0","0",0,6.05,"test","0"
"22",133,"1","1","0","0",0,6.05,"test","0"
"22",134,"1","1","0","0",0,6.05,"test","0"
"22",135,"1","0","1","0",0,6.05,"test","0"
"22",136,"1","0","1","0",0,6.05,"test","0"
"22",137,"1","1","1","1",0.025,6.075,"test","1"
"22",138,"1","1","1","1",0.025,6.1,"test","1"
"22",139,"1","1","1","1",0.025,6.125,"test","1"
"22",140,"1","1","1","1",0.025,6.15,"test","1"
"22",141,"1","0","1","0",0,6.15,"test","0"
"22",142,"1","1","0","0",0,6.15,"test","0"
"22",143,"1","1","1","1",0.025,6.175,"test","1"
"22",144,"1","0","1","0",0,6.175,"test","0"
"22",145,"1","1","1","1",0.025,6.2,"test","1"
"22",146,"1","0","1","0",0,6.2,"test","0"
"22",147,"1","1","1","1",0.025,6.225,"test","1"
"22",148,"1","0","1","0",0,6.225,"test","0"
"22",149,"1","1","0","0",0,6.225,"test","0"
"22",150,"1","1","0","0",0,6.225,"test","0"
"22",151,"1","0","1","0",0,6.225,"test","0"
"22",152,"1","0","1","0",0,6.225,"test","0"
"22",153,"1","0","1","0",0,6.225,"test","0"
"22",154,"1","1","1","1",0.025,6.25,"test","1"
"22",155,"1","1","0","0",0,6.25,"test","0"
"22",156,"1","0","1","0",0,6.25,"test","0"
"22",157,"1","0","1","0",0,6.25,"test","0"
"22",158,"1","0","1","0",0,6.25,"test","0"
"22",159,"1","1","1","1",0.025,6.275,"test","1"
"22",160,"1","0","1","0",0,6.275,"test","0"
"22",161,"1","1","0","0",0,6.275,"test","0"
"22",162,"1","0","1","0",0,6.275,"test","0"
"22",163,"1","0","1","0",0,6.275,"test","0"
"22",164,"1","1","1","1",0.025,6.3,"test","1"
"22",165,"1","1","1","1",0.025,6.325,"test","1"
"22",166,"1","0","1","0",0,6.325,"test","0"
"22",167,"1","1","0","0",0,6.325,"test","0"
"22",168,"1","0","1","0",0,6.325,"test","0"
"22",169,"1","0","1","0",0,6.325,"test","0"
"22",170,"1","0","1","0",0,6.325,"test","0"
"22",171,"1","0","1","0",0,6.325,"test","0"
"22",172,"1","1","1","1",0.025,6.35,"test","1"
"22",173,"1","1","0","0",0,6.35,"test","0"
"22",174,"1","0","1","0",0,6.35,"test","0"
"22",175,"1","0","1","0",0,6.35,"test","0"
"22",176,"1","0","1","0",0,6.35,"test","0"
"22",177,"1","0","1","0",0,6.35,"test","0"
"22",178,"1","1","0","0",0,6.35,"test","0"
"22",179,"1","0","1","0",0,6.35,"test","0"
"22",180,"1","1","0","0",0,6.35,"test","0"
"22",181,"1","0","1","0",0,6.35,"test","0"
"22",182,"1","1","1","1",0.025,6.375,"test","1"
"22",183,"1","1","0","0",0,6.375,"test","0"
"22",184,"1","0","1","0",0,6.375,"test","0"
"22",185,"1","0","1","0",0,6.375,"test","0"
"22",186,"1","1","1","1",0.025,6.4,"test","1"
"22",187,"1","1","1","1",0.025,6.425,"test","1"
"22",188,"1","1","1","1",0.025,6.45,"test","1"
"22",189,"1","0","1","0",0,6.45,"test","0"
"22",190,"1","1","1","1",0.025,6.475,"test","1"
"22",191,"1","0","0","1",0.025,6.5,"test","1"
"22",192,"1","0","1","0",0,6.5,"test","0"
"22",193,"1","0","1","0",0,6.5,"test","0"
"22",194,"1","0","1","0",0,6.5,"test","0"
"22",195,"1","0","1","0",0,6.5,"test","0"
"22",196,"1","1","1","1",0.025,6.525,"test","1"
"22",197,"1","0","1","0",0,6.525,"test","0"
"22",198,"1","1","0","0",0,6.525,"test","0"
"22",199,"1","1","1","1",0.025,6.55,"test","1"
"22",200,"1","0","1","0",0,6.55,"test","0"
"23",1,"1","0","1","0",0,4,"test","0"
"23",2,"1","1","1","1",0.025,4.025,"test","1"
"23",3,"1","0","0","1",0.025,4.05,"test","1"
"23",4,"1","0","1","0",0,4.05,"test","0"
"23",5,"1","0","1","0",0,4.05,"test","0"
"23",6,"1","0","0","1",0.025,4.075,"test","1"
"23",7,"1","0","1","0",0,4.075,"test","0"
"23",8,"1","1","0","0",0,4.075,"test","0"
"23",9,"1","1","1","1",0.025,4.1,"test","1"
"23",10,"1","1","1","1",0.025,4.125,"test","1"
"23",11,"1","0","0","1",0.025,4.15,"test","1"
"23",12,"1","1","1","1",0.025,4.175,"test","1"
"23",13,"1","1","0","0",0,4.175,"test","0"
"23",14,"1","0","1","0",0,4.175,"test","0"
"23",15,"1","1","0","0",0,4.175,"test","0"
"23",16,"1","0","0","1",0.025,4.2,"test","1"
"23",17,"1","1","0","0",0,4.2,"test","0"
"23",18,"1","1","1","1",0.025,4.225,"test","1"
"23",19,"1","0","1","0",0,4.225,"test","0"
"23",20,"1","0","1","0",0,4.225,"test","0"
"23",21,"1","1","0","0",0,4.225,"test","0"
"23",22,"1","1","0","0",0,4.225,"test","0"
"23",23,"1","1","0","0",0,4.225,"test","0"
"23",24,"1","0","0","1",0.025,4.25,"test","1"
"23",25,"1","1","1","1",0.025,4.275,"test","1"
"23",26,"1","0","1","0",0,4.275,"test","0"
"23",27,"1","0","1","0",0,4.275,"test","0"
"23",28,"1","0","1","0",0,4.275,"test","0"
"23",29,"1","0","0","1",0.025,4.3,"test","1"
"23",30,"1","0","0","1",0.025,4.325,"test","1"
"23",31,"1","0","1","0",0,4.325,"test","0"
"23",32,"1","1","0","0",0,4.325,"test","0"
"23",33,"1","1","0","0",0,4.325,"test","0"
"23",34,"1","1","0","0",0,4.325,"test","0"
"23",35,"1","1","1","1",0.025,4.35,"test","1"
"23",36,"1","0","1","0",0,4.35,"test","0"
"23",37,"1","1","1","1",0.025,4.375,"test","1"
"23",38,"1","0","1","0",0,4.375,"test","0"
"23",39,"1","1","1","1",0.025,4.4,"test","1"
"23",40,"1","0","0","1",0.025,4.425,"test","1"
"23",41,"1","0","0","1",0.025,4.45,"test","1"
"23",42,"1","1","1","1",0.025,4.475,"test","1"
"23",43,"1","0","1","0",0,4.475,"test","0"
"23",44,"1","0","1","0",0,4.475,"test","0"
"23",45,"1","0","0","1",0.025,4.5,"test","1"
"23",46,"1","0","0","1",0.025,4.525,"test","1"
"23",47,"1","1","0","0",0,4.525,"test","0"
"23",48,"1","1","0","0",0,4.525,"test","0"
"23",49,"1","0","1","0",0,4.525,"test","0"
"23",50,"1","0","1","0",0,4.525,"test","0"
"23",51,"1","1","1","1",0.025,4.55,"test","1"
"23",52,"1","1","1","1",0.025,4.575,"test","1"
"23",53,"1","1","1","1",0.025,4.6,"test","1"
"23",54,"1","0","0","1",0.025,4.625,"test","1"
"23",55,"1","1","1","1",0.025,4.65,"test","1"
"23",56,"1","0","0","1",0.025,4.675,"test","1"
"23",57,"1","0","0","1",0.025,4.7,"test","1"
"23",58,"1","1","1","1",0.025,4.725,"test","1"
"23",59,"1","0","1","0",0,4.725,"test","0"
"23",60,"1","1","0","0",0,4.725,"test","0"
"23",61,"1","1","1","1",0.025,4.75,"test","1"
"23",62,"1","0","0","1",0.025,4.775,"test","1"
"23",63,"1","0","0","1",0.025,4.8,"test","1"
"23",64,"1","1","0","0",0,4.8,"test","0"
"23",65,"1","1","0","0",0,4.8,"test","0"
"23",66,"1","0","0","1",0.025,4.825,"test","1"
"23",67,"1","0","0","1",0.025,4.85,"test","1"
"23",68,"1","1","0","0",0,4.85,"test","0"
"23",69,"1","0","1","0",0,4.85,"test","0"
"23",70,"1","0","0","1",0.025,4.875,"test","1"
"23",71,"1","0","0","1",0.025,4.9,"test","1"
"23",72,"1","1","0","0",0,4.9,"test","0"
"23",73,"1","1","1","1",0.025,4.925,"test","1"
"23",74,"1","1","0","0",0,4.925,"test","0"
"23",75,"1","1","1","1",0.025,4.95,"test","1"
"23",76,"1","1","1","1",0.025,4.975,"test","1"
"23",77,"1","0","0","1",0.025,5,"test","1"
"23",78,"1","1","0","0",0,5,"test","0"
"23",79,"1","1","0","0",0,5,"test","0"
"23",80,"1","1","0","0",0,5,"test","0"
"23",81,"1","1","0","0",0,5,"test","0"
"23",82,"1","0","1","0",0,5,"test","0"
"23",83,"1","0","1","0",0,5,"test","0"
"23",84,"1","0","0","1",0.025,5.025,"test","1"
"23",85,"1","0","1","0",0,5.025,"test","0"
"23",86,"1","0","1","0",0,5.025,"test","0"
"23",87,"1","0","0","1",0.025,5.05,"test","1"
"23",88,"1","0","0","1",0.025,5.075,"test","1"
"23",89,"1","1","0","0",0,5.075,"test","0"
"23",90,"1","1","0","0",0,5.075,"test","0"
"23",91,"1","1","1","1",0.025,5.1,"test","1"
"23",92,"1","0","1","0",0,5.1,"test","0"
"23",93,"1","0","0","1",0.025,5.125,"test","1"
"23",94,"1","1","1","1",0.025,5.15,"test","1"
"23",95,"1","1","1","1",0.025,5.175,"test","1"
"23",96,"1","1","1","1",0.025,5.2,"test","1"
"23",97,"1","0","0","1",0.025,5.225,"test","1"
"23",98,"1","1","1","1",0.025,5.25,"test","1"
"23",99,"1","1","1","1",0.025,5.275,"test","1"
"23",100,"1","1","0","0",0,5.275,"test","0"
"23",101,"0","0","1","0",0,5.275,"test","0"
"23",102,"0","0","0","1",0.025,5.3,"test","1"
"23",103,"0","1","0","0",0,5.3,"test","0"
"23",104,"0","1","0","0",0,5.3,"test","0"
"23",105,"0","1","0","0",0,5.3,"test","0"
"23",106,"0","0","0","1",0.025,5.325,"test","1"
"23",107,"0","0","1","0",0,5.325,"test","0"
"23",108,"0","0","1","0",0,5.325,"test","0"
"23",109,"0","0","0","1",0.025,5.35,"test","1"
"23",110,"0","1","0","0",0,5.35,"test","0"
"23",111,"0","0","1","0",0,5.35,"test","0"
"23",112,"0","0","1","0",0,5.35,"test","0"
"23",113,"0","0","1","0",0,5.35,"test","0"
"23",114,"0","1","0","0",0,5.35,"test","0"
"23",115,"0","0","0","1",0.025,5.375,"test","1"
"23",116,"0","0","0","1",0.025,5.4,"test","1"
"23",117,"0","0","1","0",0,5.4,"test","0"
"23",118,"0","0","1","0",0,5.4,"test","0"
"23",119,"0","0","0","1",0.025,5.425,"test","1"
"23",120,"0","0","1","0",0,5.425,"test","0"
"23",121,"0","1","1","1",0.025,5.45,"test","1"
"23",122,"0","1","0","0",0,5.45,"test","0"
"23",123,"0","0","1","0",0,5.45,"test","0"
"23",124,"0","0","1","0",0,5.45,"test","0"
"23",125,"0","0","0","1",0.025,5.475,"test","1"
"23",126,"0","1","0","0",0,5.475,"test","0"
"23",127,"0","1","0","0",0,5.475,"test","0"
"23",128,"0","1","1","1",0.025,5.5,"test","1"
"23",129,"0","1","0","0",0,5.5,"test","0"
"23",130,"0","0","1","0",0,5.5,"test","0"
"23",131,"0","1","0","0",0,5.5,"test","0"
"23",132,"0","1","0","0",0,5.5,"test","0"
